,country,alcoholic_beverages,animal_fats,animal_products,aquatic_products_other,cereals_excluding_beer,eggs,fish_seafood,fruits_excluding_wine,meat,milk_excluding_butter,miscellaneous,offals,oilcrops,pulses,spices,starchy_roots,stimulants,sugar_crops,sugar_sweeteners,treenuts,vegetable_oils,vegetables,vegetal_products,confirmed,deaths,recovered,active,population
73,Israel,0.0,1.4563500000000003,17.9799,0.0,1.8286499999999999,0.9891500000000001,0.6533500000000001,1.825,9.270999999999999,5.5078499999999995,0.029200000000000004,0.09855,3.5003499999999996,0.1825,0.06935000000000001,0.04015,0.9453499999999999,0.0,0.0,1.5001499999999999,28.626950000000004,0.32485,38.86885,4.64963107638889,0.0364149305555556,4.12228732638889,0.490928819444444,9216000.0
74,Italy,0.0,5.9641,24.18855,0.0,1.5038000000000002,1.16435,0.8103,0.28105,9.636,6.540800000000001,0.0219,0.06935000000000001,0.5256,0.09490000000000001,0.01095,0.03285,0.11680000000000001,0.0,0.0,1.5841,26.6815,0.25184999999999996,31.10895,3.53153774711424,0.123757794878599,2.45453761443545,0.953242337800186,60296000.0
75,Jamaica,0.0,3.5441500000000006,13.2568,0.0036500000000000005,1.2848,0.18615,0.7008,0.24820000000000003,5.46405,3.2777,0.06205000000000001,0.08395,1.97465,0.051100000000000007,0.8212499999999999,0.12410000000000002,0.20075,0.0,0.0,0.0803,10.43535,0.1679,15.4541,0.459772160911356,0.0107867568529726,0.374937700249199,0.0740477038091848,2809000.0
76,Japan,0.0,1.22275,12.4538,0.0036500000000000005,1.1935499999999999,2.0002,2.0914500000000005,0.12045,5.0151,2.05495,0.018250000000000002,0.0657,1.9089500000000001,0.0219,0.09125,0.03285,0.52925,0.0036500000000000005,0.0,0.41609999999999997,15.001500000000002,0.22265,19.5567,0.189786213849659,0.0026530758055681,0.153657704001842,0.0334754340422492,125967000.0
77,Jordan,0.0,1.2409999999999999,8.1395,0.0,2.4819999999999998,0.34675,0.2117,0.1314,3.85805,2.4236,0.025550000000000003,0.05840000000000001,1.6643999999999999,0.17155,0.07665,0.036500000000000005,0.39785000000000004,0.0,0.0,0.5986,19.286600000000004,0.17884999999999998,25.04995,2.76959453132316,0.0360614289727503,2.5455005150295,0.18803258732091,10679000.0
78,Kazakhstan,0.0,2.85065,21.99855,0.0,1.6352000000000002,0.84315,0.12410000000000002,0.1679,9.0885,8.927900000000001,0.036500000000000005,0.16425,0.6095499999999999,0.007300000000000001,0.025550000000000003,0.10220000000000001,0.9344000000000001,0.0,0.0,0.71905,20.410800000000002,0.3285,24.973300000000002,1.078688874653,0.0147608370702541,0.943700619261157,0.120227418321589,18732000.0
79,Kenya,0.0,0.61685,5.83635,0.0,3.2813499999999998,0.11315,0.09125,0.35405,2.1608,2.7959,0.0,0.06205000000000001,0.55115,0.27740000000000004,0.018250000000000002,0.08395,0.0219,0.0,0.0,0.1971,5.7597,0.06935000000000001,10.621500000000001,0.180492452548199,0.0031404124943954,0.147216410103124,0.03013562995068,53528000.0
80,Kiribati,0.0,0.56575,8.0081,0.0,1.4818999999999998,0.20075,2.3360000000000003,0.26644999999999996,4.6939,0.19344999999999998,0.03285,0.014600000000000002,21.64085,0.0,0.01095,0.1825,0.014600000000000002,0.0,0.0,0.6132,5.5261000000000005,0.10585,29.875249999999998,,,,,125000.0
81,"Korea, North",,,,,,,,,,,,,,,,,,,,,,,,,,,,25779000.0
82,"Korea, South",,,,,,,,,,,,,,,,,,,,,,,,0.120880245649949,0.001819200092698,0.0841582819953265,0.0349027635619243,51781000.0
83,Kuwait,0.0,1.66805,15.37015,0.0,2.3834500000000003,1.7958,0.28835,0.2701,7.3949,4.07705,0.08395,0.14600000000000002,1.0366,0.1533,0.41609999999999997,0.036500000000000005,1.18625,0.0,0.0,0.9125,16.39215,0.39055,23.2651,3.21613728416116,0.0199531016840759,3.12890641654232,0.0672777659347687,4691000.0
84,Kyrgyzstan,0.0,1.6863,14.24595,0.0,2.00385,0.4234,0.0438,0.11680000000000001,4.9786,6.949599999999999,0.0219,0.16425,0.0438,0.09490000000000001,0.047450000000000006,0.09125,1.05485,0.0,0.0,0.77745,5.6064,0.3504,10.216349999999998,1.23075523202912,0.0205641492265696,1.15480740066727,0.0553836821352745,6594000.0
85,Lao People's Democratic Republic,0.0,1.4818999999999998,8.095699999999999,0.0,3.40545,0.18615,0.63145,0.3285,5.62465,0.08395,0.03285,0.08395,2.09875,0.051100000000000007,0.39055,0.11680000000000001,0.029200000000000004,0.06935000000000001,0.0,0.025550000000000003,3.65365,0.41609999999999997,10.621500000000001,0.0005661419497376,0.0,0.0005523336095001,1.38083402375035e-05,7242000.0
86,Latvia,0.0,9.50825,27.714450000000003,0.0,1.3943,1.22275,0.803,0.22995000000000002,8.9206,7.157649999999999,0.03285,0.10220000000000001,0.5767,0.0,0.029200000000000004,0.12045,1.825,0.0,0.0,0.803,12.559649999999998,0.23725,17.811999999999998,2.18796004206099,0.0338590956887487,1.52565720294427,0.62844374342797,1902000.0
87,Lebanon,0.0,1.4162,8.1176,0.0,1.4746000000000001,0.21534999999999996,0.2409,0.37960000000000005,3.3616500000000005,2.85065,0.025550000000000003,0.03285,1.85785,0.14235,0.05474999999999999,0.07665,0.4745,0.0,0.0,1.9053,17.9726,0.24455000000000002,24.608300000000003,2.69432967032967,0.0216703296703297,1.87485714285714,0.797802197802198,6825000.0
88,Lesotho,0.0,0.1679,4.113549999999999,0.0,5.8327,0.07665,0.0803,0.047450000000000006,2.91635,0.7665000000000001,0.014600000000000002,0.10949999999999999,0.24820000000000003,0.12775,0.12410000000000002,0.05840000000000001,0.047450000000000006,0.0,0.0,0.01095,5.1903,0.05474999999999999,11.753,0.149673202614379,0.0023809523809523,0.0698412698412698,0.0774509803921569,2142000.0
89,Liberia,0.0,0.1679,3.0002999999999997,0.0,1.3578000000000001,0.10220000000000001,0.14965,0.05840000000000001,2.4272500000000004,0.09855,0.014600000000000002,0.05474999999999999,0.63875,0.014600000000000002,0.0,0.12410000000000002,0.047450000000000006,0.0,0.0,0.15695,14.72045,0.07665,17.20975,0.0351720047449585,0.0016409648082245,0.0277975484381178,0.005733491498616,5058000.0
90,Lithuania,0.0,7.3073,25.14485,0.0,1.387,1.4964999999999997,0.9636,0.2555,11.06315,4.2267,0.007300000000000001,0.0876,0.657,0.1825,0.1533,0.047450000000000006,0.26644999999999996,0.0,0.0,0.71905,9.89515,0.20075,13.7751,5.15042949176807,0.0568718682891911,2.54216177523264,2.55139584824624,2794000.0
91,Luxembourg,0.0,6.46415,32.379149999999996,0.0,1.8396000000000001,1.6607500000000002,0.69715,0.32485,16.275350000000003,7.2124000000000015,0.0657,0.0657,0.63875,0.014600000000000002,0.16425,0.03285,3.3762499999999998,0.0,0.0,0.12775,10.66165,0.2628,17.5127,7.34414556962025,0.0783227848101266,6.48386075949367,0.781962025316456,632000.0
92,Madagascar,0.0,0.2993,3.2740500000000003,0.0,1.7264500000000003,0.05840000000000001,0.12775,0.22265,1.9819499999999999,0.7592000000000001,0.0036500000000000005,0.051100000000000007,0.25915,0.05474999999999999,0.0438,0.15695,0.03285,0.0036500000000000005,0.0,0.036500000000000005,2.7228999999999997,0.03285,5.2998,0.0639702430392546,0.0009425445090462,0.0622151601603409,0.0008125383698674,27691000.0
93,Malawi,0.0,0.9052,6.5043,0.0,4.5114,0.09490000000000001,0.22995000000000002,0.4745,5.04795,0.13870000000000002,0.0036500000000000005,0.0876,1.9381499999999998,0.25915,0.018250000000000002,0.46720000000000006,0.01095,0.0,0.0,0.06935000000000001,2.9017500000000003,0.07665,10.72735,0.0349398849973863,0.0009984317825405,0.0298379508625196,0.0041035023523261,19130000.0
94,Malaysia,0.0,0.9855,11.4245,0.0,1.5256999999999998,1.8359500000000002,1.2373500000000002,0.11680000000000001,6.52255,0.8176000000000001,0.047450000000000006,0.0219,1.16435,0.0438,0.43799999999999994,0.0219,0.0,0.0,0.0,0.24820000000000003,18.07845,0.15695,21.841600000000003,0.351050913638998,0.0014459595497391,0.278121472804368,0.0714834812848906,32781000.0
95,Maldives,0.0,1.7045499999999998,10.47185,0.0,1.58775,1.1534,2.9601499999999996,0.16425,2.05495,2.60245,0.1606,0.0,0.4818,0.018250000000000002,0.41245,0.0219,0.6059,0.0,0.0,1.7519999999999998,1.7447000000000001,0.1825,7.132099999999999,2.55157116451017,0.0088724584103512,2.43068391866913,0.112014787430684,541000.0
96,Mali,0.0,0.53655,7.68325,0.0,5.3180499999999995,0.05840000000000001,0.17884999999999998,0.1314,2.4966,4.274150000000001,0.01095,0.13870000000000002,1.4855500000000001,0.2409,0.05474999999999999,0.05840000000000001,0.014600000000000002,0.0,0.0,0.58765,6.24515,0.1679,14.315299999999999,0.0355686138956101,0.001338205520715,0.0231791022665547,0.0110513061083403,20251000.0
97,Malta,0.0,5.74145,25.349249999999998,0.0,4.208449999999999,1.1972,1.12785,0.22995000000000002,9.1907,8.04825,0.014600000000000002,0.0438,1.2921,0.06935000000000001,0.06935000000000001,0.025550000000000003,2.31045,0.0,0.0,1.01105,8.10665,0.4453,17.782799999999998,2.47298850574713,0.0419540229885058,2.14137931034483,0.289655172413793,522000.0
98,Mauritania,0.0,0.9271,9.2272,0.0,2.2849,0.22995000000000002,0.2847,0.047450000000000006,3.0477499999999997,4.5844,0.036500000000000005,0.14965,0.26644999999999996,0.17884999999999998,0.0,0.01095,0.0876,0.0,0.0,0.0,14.293399999999998,0.0803,17.2864,0.313569892473118,0.007505376344086,0.25058064516129,0.0554838709677419,4650000.0
99,Mauritius,0.0,1.0621500000000001,9.40605,0.0,2.36885,0.53655,0.7628499999999999,0.10949999999999999,4.93115,2.0732,0.07300000000000001,0.04015,1.14245,0.1825,0.25184999999999996,0.018250000000000002,0.71905,0.0,0.0,0.1971,21.88175,0.12775,27.068399999999997,0.0416600790513834,0.000790513833992,0.0392094861660079,0.0016600790513834,1265000.0
100,Mexico,0.0,2.3944,17.50175,0.0,4.75595,1.679,0.3431,0.39055,9.72725,3.1974,0.0036500000000000005,0.1606,0.8723500000000001,0.1752,0.18615,0.018250000000000002,0.14965,0.0,0.0,0.5475,12.030400000000002,0.17884999999999998,19.30485,1.12462830224114,0.098994459747089,0.848071866783523,0.17756197571053,127792000.0
101,Mongolia,0.0,3.83615,25.6668,0.0,1.9089500000000001,0.41245,0.0219,0.029200000000000004,14.621900000000002,6.30355,0.036500000000000005,0.46720000000000006,0.0876,0.007300000000000001,0.0036500000000000005,0.029200000000000004,1.1388,0.0,0.0,0.05474999999999999,5.71955,0.09855,9.1104,0.0369532877119905,2.9753049687593e-05,0.025438857482892,0.0114846771794109,3361000.0
102,Montenegro,0.0,3.9638999999999998,33.4194,0.0,3.8033,1.17895,0.35405,0.37595000000000006,15.063550000000001,12.778649999999999,0.10220000000000001,0.07665,0.59495,0.0803,0.0438,0.025550000000000003,2.60245,0.0,0.0,0.85775,8.80015,0.2628,17.5492,7.81173633440515,0.109967845659164,6.23472668810289,1.46704180064309,622000.0
103,Morocco,0.0,1.7702499999999997,7.6248499999999995,0.0,3.53685,0.5694,0.6095499999999999,0.34675,3.4602000000000004,1.1023,0.0036500000000000005,0.11315,0.36135,0.07300000000000001,0.1971,0.047450000000000006,0.09855,0.0,0.0,0.9417000000000001,11.3442,0.14600000000000002,17.09295,1.2265520694259,0.0206525367156208,1.13940253671562,0.0664969959946596,35952000.0
104,Mozambique,0.0,0.33215,3.4383,0.0,2.6134000000000004,0.16425,0.25184999999999996,0.05474999999999999,2.0403499999999997,0.61685,0.01095,0.03285,0.35405,0.20804999999999998,0.007300000000000001,0.25184999999999996,0.029200000000000004,0.0,0.0,0.24455000000000002,7.570099999999999,0.047450000000000006,11.395299999999999,0.0603028941795546,0.0005358403388307,0.0535198613874094,0.0062471924533145,31166000.0
105,Myanmar,0.0,1.75565,15.20955,0.0,2.23015,0.5402,1.4855500000000001,0.1606,10.588650000000001,0.7482499999999999,0.0219,0.09125,2.98935,0.40515,0.31024999999999997,0.036500000000000005,0.014600000000000002,0.0,0.047450000000000006,0.15695,7.44235,0.17155,13.9868,,,,,54704000.0
106,Namibia,0.0,1.51475,7.6431000000000004,0.0,3.10615,0.12410000000000002,0.27740000000000004,0.12775,3.5514500000000004,2.0768500000000003,0.0438,0.09490000000000001,0.4015,0.1971,0.19344999999999998,0.2701,0.27375,0.0,0.0,0.05474999999999999,10.4609,0.06205000000000001,15.191299999999998,0.965958284140102,0.0081857536402991,0.815702479338843,0.14207005116096,2541000.0
107,Nepal,0.0,1.4672999999999998,5.4056500000000005,0.0,3.1791500000000004,0.19344999999999998,0.06935000000000001,0.24455000000000002,1.20085,2.4017,0.0036500000000000005,0.06935000000000001,0.20075,0.24455000000000002,0.50735,0.0876,0.10949999999999999,0.08395,0.0,0.22265,11.6289,0.26644999999999996,16.7754,0.870179357247633,0.0062141618882517,0.843802507000934,0.0201626883584478,29996000.0
108,Netherlands,0.0,6.285299999999999,28.502850000000002,0.0,1.20085,1.39795,0.7044499999999999,0.3285,10.263800000000002,9.825800000000001,0.0,0.025550000000000003,0.33945000000000003,0.029200000000000004,0.11680000000000001,0.0803,0.051100000000000007,0.0,0.0,1.4162,14.9796,0.22265,18.7683,4.67519322150341,0.0665483483139635,0.0552527623518635,4.55339211083758,17467000.0
109,New Caledonia,0.0,3.18645,19.3888,0.0,4.438400000000001,0.90885,0.73,0.19344999999999998,10.106850000000001,4.3946,0.24820000000000003,0.0657,2.8762,0.025550000000000003,0.05474999999999999,0.029200000000000004,1.21545,0.0,0.0,0.22265,14.673,0.16425,24.1411,,,,,295000.0
110,New Zealand,0.0,11.8771,29.002899999999997,0.0,1.12785,1.0293,0.55115,0.25915,11.847900000000001,3.65,0.0,0.051100000000000007,1.71915,0.0657,0.07300000000000001,0.05840000000000001,0.0803,0.0,0.0,1.1351499999999999,8.72715,0.2409,13.4904,0.0433527170643674,0.0005013033888109,0.0417485462201724,0.001102867455384,4987000.0
111,Nicaragua,0.0,1.0804,8.340250000000001,0.0,4.28145,0.46720000000000006,0.19344999999999998,0.06205000000000001,3.5259,3.01855,0.051100000000000007,0.051100000000000007,0.8906,0.21534999999999996,0.0036500000000000005,0.047450000000000006,0.1971,0.0,0.0,0.014600000000000002,8.98995,0.08395,14.83725,0.0916616130988478,0.0025015160703456,0.0640539721043056,0.0251061249241965,6596000.0
112,Niger,0.0,1.00375,4.1464,0.0,4.69755,0.0219,0.051100000000000007,0.09125,1.3724,1.63155,0.0036500000000000005,0.06935000000000001,5.069850000000001,0.5438500000000001,0.1314,0.018250000000000002,0.01095,0.0,0.0,0.0,4.0004,0.1679,14.74235,0.0140683781884328,0.0004382157178882,0.0075571540783,0.0060730083922444,24189000.0
113,Nigeria,0.0,0.29200000000000004,1.81405,0.0,2.5696,0.20804999999999998,0.21534999999999996,0.12410000000000002,0.8979,0.1679,0.0036500000000000005,0.03285,1.58775,0.1533,0.17155,0.45625,0.014600000000000002,0.0,0.0,0.08395,10.898900000000001,0.1971,16.260749999999998,0.0429741922964975,0.0006277287280488,0.0360788784321335,0.0062675851363151,206140000.0
114,North Macedonia,0.0,5.37645,14.819,0.0,1.4344500000000002,0.55115,0.17884999999999998,0.31024999999999997,4.9348,3.6572999999999998,0.03285,0.11315,1.5220500000000001,0.10220000000000001,0.36865000000000003,0.05840000000000001,1.2884499999999999,0.0,0.0,0.8833,16.3447,0.5621,22.9074,4.02610576923077,0.120673076923077,2.97802884615385,0.927403846153846,2080000.0
115,Norway,0.0,6.9605500000000005,29.40075,0.0,2.117,1.14975,1.679,0.43799999999999994,11.5559,7.9971499999999995,0.3504,0.05840000000000001,1.8396000000000001,0.09855,0.051100000000000007,0.051100000000000007,1.81405,0.0,0.0,0.95995,16.702399999999997,0.17884999999999998,24.60465,0.924503434193429,0.0080935585669203,0.334100612585855,0.582309263040653,5387000.0
116,Oman,0.0,1.33225,13.26775,0.0,2.12065,0.8103,0.5219499999999999,0.4453,5.0662,5.4166,0.018250000000000002,0.12045,0.6278,0.09490000000000001,0.40880000000000005,0.0219,0.61685,0.0,0.0,0.3431,9.803899999999999,0.32485,14.82265,2.73428813918948,0.0318056439635052,2.58625079567155,0.116231699554424,4713000.0
117,Pakistan,0.0,4.8034,13.2933,0.0,2.2557,0.33215,0.0438,0.0657,1.87245,6.16485,0.0036500000000000005,0.07665,0.5840000000000001,0.14600000000000002,0.12045,0.018250000000000002,0.01095,0.03285,0.0,0.10220000000000001,10.09955,0.04015,13.4831,0.21922784466371,0.0046428894722549,0.198684710781208,0.0159002444102471,220940000.0
118,Panama,0.0,5.33265,15.067200000000001,0.0,2.2264999999999997,0.5219499999999999,0.50005,0.33215,5.2852,3.32515,0.07665,0.10585,0.82855,0.0876,0.0219,0.03285,0.60225,0.0,0.0,0.25184999999999996,9.42795,0.07300000000000001,13.950299999999999,5.83079617090824,0.0948867616156899,4.62124678963343,1.11466261965912,4283000.0
119,Paraguay,0.0,2.60245,13.28235,0.0,3.33975,1.04755,0.11680000000000001,0.26644999999999996,6.862,2.4856499999999997,0.018250000000000002,0.17155,1.3797,0.14235,0.014600000000000002,0.3723,0.35769999999999996,0.0,0.0,0.01095,14.26055,0.0803,20.242900000000002,1.49343900758098,0.0311784975878704,1.12993797381116,0.332322536181944,7255000.0
120,Peru,0.0,0.4015,6.55175,0.0,2.0294,0.77015,0.7081,0.59495,2.47835,2.0367,0.01095,0.15695,0.9307499999999999,0.21899999999999997,0.025550000000000003,0.24820000000000003,0.16425,0.0,0.0,0.08395,7.135750000000001,0.16425,11.607000000000001,3.09266695101146,0.114794053131855,2.89823909334633,0.0796338045332683,32824000.0
121,Philippines,0.0,2.9345999999999997,11.847900000000001,0.0,1.38335,0.41975,0.63875,0.28835,7.519,0.2263,0.01095,0.10949999999999999,0.8906,0.0219,0.025550000000000003,0.0876,0.14235,0.0,0.007300000000000001,0.3066,4.74865,0.14235,8.059199999999999,0.434217610717186,0.0084394192423869,0.401433642693533,0.0243445487812668,109581000.0
122,Poland,0.0,11.636199999999999,30.7987,0.0,1.5220500000000001,0.6716,0.45625,0.19344999999999998,12.51585,5.5115,0.0,0.007300000000000001,0.46720000000000006,0.029200000000000004,0.04015,0.10220000000000001,0.06935000000000001,0.0,0.0,0.41245,13.143650000000001,0.24820000000000003,16.227899999999998,3.40328919933278,0.0754691409507923,2.72696257297748,0.600857485404504,38368000.0
123,Portugal,0.0,10.168899999999999,28.028350000000003,0.0,2.31045,0.8468,1.0877000000000001,0.2993,10.96095,4.81435,0.014600000000000002,0.14600000000000002,0.4453,0.07300000000000001,0.0438,0.06205000000000001,1.4344500000000002,0.0,0.0,0.8103,19.1552,0.2993,24.9441,4.10169673330083,0.0679863481228669,3.30246708922477,0.731243295953194,10255000.0
124,Republic of Moldova,0.0,3.43465,13.28965,0.0,1.2811499999999998,0.77745,0.34675,0.14965,4.8983,3.7741000000000002,0.03285,0.06205000000000001,0.14235,0.014600000000000002,0.007300000000000001,0.0438,0.41609999999999997,0.0,0.0,0.05474999999999999,9.4389,0.17884999999999998,11.760299999999999,4.10913719943423,0.084978783592645,3.72562942008487,0.298528995756719,3535000.0
125,Romania,0.0,6.18675,24.60465,0.0,2.28855,1.4271500000000001,0.17884999999999998,0.2628,7.164949999999999,9.53745,0.03285,0.10949999999999999,0.49275,0.036500000000000005,0.4453,0.09855,0.7628499999999999,0.0,0.0,0.6095499999999999,14.808050000000001,0.4015,20.23195,3.30648614936854,0.0823294007587963,2.94353204095421,0.280624707655527,19241000.0
126,Russian Federation,0.0,5.77795,22.418300000000002,0.0,1.32495,1.5731499999999998,0.7555499999999999,0.17155,8.701600000000001,5.493250000000001,0.007300000000000001,0.11680000000000001,0.6278,0.0438,0.0219,0.11315,0.3358,0.0,0.0,0.10220000000000001,14.745999999999999,0.2117,17.706149999999997,2.14945513279221,0.0387084023362161,1.74021317631344,0.370533554142558,146733000.0
127,Rwanda,0.0,0.20804999999999998,2.2228499999999998,0.0,0.97455,0.03285,0.12775,1.9418,1.04755,0.7592000000000001,0.0036500000000000005,0.047450000000000006,0.7336499999999999,0.5402,0.01095,0.43434999999999996,0.01095,0.0,0.0,0.0036500000000000005,3.11345,0.051100000000000007,7.811,0.0653180975911056,0.0007257566399011,0.0509419394688079,0.0136504014823965,12952000.0
128,Saint Kitts and Nevis,0.0,3.3653000000000004,17.264499999999998,0.0,1.46365,0.39785000000000004,0.5183,0.2555,10.1981,2.6937,0.10220000000000001,0.0876,2.06225,0.10949999999999999,0.14600000000000002,0.03285,0.12775,0.0,0.0,0.36865000000000003,13.50135,0.0876,18.260949999999998,0.0592592592592593,0.0,0.0537037037037037,0.0055555555555555,54000.0
129,Saint Lucia,0.0,2.3068,20.17355,0.0,1.01105,0.31755,0.95995,0.2263,13.840800000000002,2.60975,0.09855,0.14235,1.4527,0.10949999999999999,0.25184999999999996,0.05840000000000001,0.5986,0.0,0.0,0.3358,5.84,0.09125,10.074000000000002,0.193956043956044,0.0027472527472527,0.158791208791209,0.0324175824175824,182000.0
130,Saint Vincent and the Grenadines,0.0,0.63145,14.238649999999998,0.0,2.5185000000000004,0.44165,0.41609999999999997,0.43799999999999994,10.20175,2.4747000000000003,0.1314,0.07300000000000001,0.3942,0.1606,0.7519000000000001,0.10220000000000001,1.0001,0.0,0.0,0.2628,8.9571,0.14600000000000002,14.859150000000001,0.109009009009009,0.0,0.0882882882882883,0.0207207207207207,111000.0
131,Samoa,0.0,4.854500000000001,22.02775,0.0036500000000000005,1.60235,0.2263,1.9272,0.63875,13.453899999999999,1.49285,0.06935000000000001,0.06935000000000001,17.136750000000003,0.0,0.11680000000000001,0.33945000000000003,0.29565,0.0,0.0,0.06205000000000001,8.468,0.0438,28.772949999999998,0.001,0.0,0.001,0.0,200000.0
132,Sao Tome and Principe,0.0,0.33945000000000003,3.9858,0.0,1.62425,0.05840000000000001,0.7811,0.6533500000000001,2.27395,0.52925,0.029200000000000004,0.007300000000000001,11.29675,0.07300000000000001,0.018250000000000002,0.08395,0.04015,0.0,0.0,0.014600000000000002,9.336699999999999,0.04015,23.20305,0.486666666666667,0.008095238095238,0.463333333333333,0.0152380952380952,210000.0
133,Saudi Arabia,0.0,1.9929,11.588750000000001,0.0,3.9237499999999996,0.6789000000000001,0.31024999999999997,0.31755,5.2122,3.3215000000000003,0.0657,0.07300000000000001,0.46720000000000006,0.13505,0.36135,0.0219,0.9417000000000001,0.0,0.0,0.53655,19.133300000000002,0.14235,26.050050000000002,1.03558117633629,0.017779172968808,1.01047629919237,0.0073257041751091,35041000.0
134,Senegal,0.0,0.4234,3.2813499999999998,0.0,3.0842499999999995,0.13870000000000002,0.38325000000000004,0.0438,1.7373999999999998,0.52925,0.0036500000000000005,0.0657,2.09875,0.0657,0.09125,0.029200000000000004,0.10949999999999999,0.0,0.0,0.20804999999999998,17.7609,0.10220000000000001,23.6009,0.115647396082179,0.0024486383182035,0.103768514094601,0.0094302436693741,16744000.0
135,Serbia,0.0,2.49295,20.235599999999998,0.0,1.2994,0.9307499999999999,0.20804999999999998,0.35405,11.1106,5.3655,0.0036500000000000005,0.1314,0.68985,0.047450000000000006,0.051100000000000007,0.036500000000000005,0.9198000000000001,0.0,0.0,0.57305,6.1903999999999995,0.22265,10.391549999999999,4.88712088543913,0.0467155383067414,0.0,4.84040534713238,6957000.0
136,Sierra Leone,0.0,0.0657,2.34695,0.0,1.2556,0.11680000000000001,0.4745,0.10220000000000001,0.79935,0.8613999999999998,0.014600000000000002,0.029200000000000004,1.90165,0.1825,0.11315,0.1752,0.029200000000000004,0.0,0.0,0.0219,13.33345,0.10585,17.231650000000002,0.0330324683464962,0.0009527391249843,0.0238936943713175,0.0081860348501943,7977000.0
137,Slovakia,0.0,17.308300000000003,29.539450000000002,0.0,2.3177499999999998,1.29575,0.2701,0.1606,6.7780499999999995,3.7887,0.01095,0.09855,0.8906,0.025550000000000003,0.06935000000000001,0.047450000000000006,0.8869500000000001,0.0,0.0,0.49275,23.3454,0.14965,28.397,3.37803002563164,0.0411937019406811,2.32863419992677,1.00820212376419,5462000.0
138,Slovenia,0.0,8.7965,23.4111,0.0,3.1462999999999997,0.9928000000000001,0.32485,0.40515,7.555499999999999,5.642900000000001,0.05474999999999999,0.09855,0.7665000000000001,0.036500000000000005,0.15695,0.047450000000000006,2.12065,0.0,0.0,1.3943,12.1983,0.23725,20.5714,5.89396100808369,0.129719448407038,4.7963861150737,0.967855444602948,2103000.0
139,Solomon Islands,0.0,1.2921,5.0844499999999995,0.0,1.1461,0.10949999999999999,0.949,0.2117,2.4345499999999998,0.28105,0.036500000000000005,0.018250000000000002,6.16485,0.19344999999999998,0.07300000000000001,0.8103,0.365,0.0,0.0,0.11680000000000001,4.3727,0.029200000000000004,13.519599999999999,0.0023776223776223,0.0,0.0006993006993006,0.0009790209790209,715000.0
140,South Africa,0.0,0.511,11.829649999999997,0.0,3.8470999999999997,0.657,0.14235,0.051100000000000007,8.464350000000001,1.85785,0.0,0.1971,0.7081,0.025550000000000003,0.06205000000000001,0.03285,0.1679,0.0,0.0,0.05474999999999999,13.03415,0.09855,18.0821,1.80097772858389,0.0484453612396861,1.48873180385054,0.263800563493661,59628000.0
141,Spain,0.0,2.6864,21.2868,0.0,1.1753,1.3651000000000002,1.17895,0.40880000000000005,10.11415,5.84365,0.0,0.10220000000000001,1.1461,0.10585,0.014600000000000002,0.051100000000000007,0.5402,0.0,0.0,1.4855500000000001,28.010099999999994,0.2847,33.2223,4.04800041985935,0.106721948147371,0.31568384591162,3.62559462580036,47635000.0
142,Sri Lanka,0.0,0.11680000000000001,3.70475,0.0,0.9928000000000001,0.42705,0.8321999999999999,0.2117,0.7409499999999999,1.5475999999999999,0.0036500000000000005,0.036500000000000005,9.93895,0.13870000000000002,0.5219499999999999,0.03285,0.0438,0.0,0.0036500000000000005,0.1533,2.44915,0.0876,14.570800000000002,0.199917946847791,0.0009481697588549,0.16481287322788,0.0341569038610567,21937000.0
143,Sudan,0.0,0.85045,10.026549999999999,0.0,2.83605,0.11680000000000001,0.029200000000000004,0.1971,3.52225,5.37645,0.0036500000000000005,0.1314,1.8542,0.20440000000000003,0.05840000000000001,0.029200000000000004,0.029200000000000004,0.0,0.0,0.0,9.46445,0.1752,14.851849999999999,0.0531733904992132,0.003347852858674,0.0308422084882209,0.0189833291523182,43849000.0
144,Suriname,0.0,0.44165,8.36945,0.0,1.77755,0.5402,0.43434999999999996,0.1314,5.985999999999999,0.949,0.0876,0.018250000000000002,1.7519999999999998,0.036500000000000005,0.03285,0.06205000000000001,0.49640000000000006,0.0,0.0,0.0876,15.140199999999998,0.15695,19.76475,1.03752066115702,0.0203305785123967,0.953884297520661,0.0633057851239669,605000.0
145,Sweden,0.0,9.57395,27.99915,0.0,1.9199,1.35415,0.8650500000000001,0.3504,8.719850000000001,7.4825,0.047450000000000006,0.007300000000000001,0.9380499999999999,0.029200000000000004,0.10949999999999999,0.047450000000000006,0.22995000000000002,0.0,0.0,0.9562999999999999,16.42135,0.2263,21.272199999999998,4.21488869615496,0.0840994507082972,0.0,4.13078924544666,10377000.0
146,Switzerland,0.0,6.7963000000000005,30.66365,0.0,1.2264,1.0147,0.44165,0.36865000000000003,13.191099999999999,9.14325,0.0,0.07665,0.5767,0.029200000000000004,0.09125,0.04015,0.18980000000000002,0.0,0.0,2.15715,18.9727,0.23360000000000003,23.889250000000004,5.2385452860783,0.0892286309937457,3.67848042622191,1.47083622886264,8634000.0
147,Taiwan*,,,,,,,,,,,,,,,,,,,,,,,,0.0033968657348581,2.96484540448962e-05,0.0028886065226598,0.0004786107581533,23610000.0
