,country,alcoholic_beverages,animal_fats,animal_products,aquatic_products_other,cereals_excluding_beer,eggs,fish_seafood,fruits_excluding_wine,meat,milk_excluding_butter,miscellaneous,offals,oilcrops,pulses,spices,starchy_roots,stimulants,sugar_crops,sugar_sweeteners,treenuts,vegetable_oils,vegetables,vegetal_products,confirmed,deaths,recovered,active,population
71,Iraq,0.0036500000000000005,0.014600000000000002,4.94575,0.0,14.902949999999999,1.01105,0.3285,0.3431,2.5477,0.99645,0.0803,0.047450000000000006,0.1679,0.8395,0.0219,0.09855,0.1533,0.0,0.0,0.09125,0.007300000000000001,0.43799999999999994,17.155,1.5008005034613,0.0322819383259912,1.35888483322845,0.10963373190686,39725000.0
72,Ireland,0.60225,0.2409,22.0606,0.0,10.86605,1.08405,2.5404,0.66065,10.47185,7.4898,0.06935000000000001,0.23360000000000003,0.4306999999999999,0.5694,0.07665,1.05485,0.45625,0.0,0.0036500000000000005,0.25915,0.03285,1.5220500000000001,16.61115,1.86951828902658,0.0449330401758945,0.466999800119928,1.35758544873076,5003000.0
73,Israel,0.09855,0.018250000000000002,26.48075,0.0036500000000000005,11.450050000000001,1.14245,2.39805,0.7592000000000001,14.8117,7.467900000000001,0.0803,0.63875,1.38335,1.32495,0.05840000000000001,0.6132,0.44165,0.0,0.0036500000000000005,0.45990000000000003,0.029200000000000004,1.60235,18.30475,4.64963107638889,0.0364149305555556,4.12228732638889,0.490928819444444,9216000.0
74,Italy,0.14235,0.10949999999999999,20.8196,0.0,12.84435,1.33955,2.9419000000000004,0.68985,9.76375,6.2488,0.11680000000000001,0.41245,0.13870000000000002,1.1570500000000001,0.01095,0.55845,0.46720000000000006,0.0,0.0,0.45625,0.01095,1.55125,18.14415,3.53153774711424,0.123757794878599,2.45453761443545,0.953242337800186,60296000.0
75,Jamaica,0.05474999999999999,0.025550000000000003,13.1108,0.007300000000000001,8.781899999999998,0.20804999999999998,2.5842,0.58035,6.70505,3.0587,0.1971,0.5256,0.49275,0.6533500000000001,0.59495,1.01835,0.17155,0.0,0.0,0.0219,0.018250000000000002,0.8906,13.47945,0.459772160911356,0.0107867568529726,0.374937700249199,0.0740477038091848,2809000.0
76,Japan,0.1606,0.0036500000000000005,17.545550000000002,0.04015,7.8511500000000005,2.2557,6.051699999999999,0.20804999999999998,6.20135,2.59515,0.04015,0.39785000000000004,3.14995,0.3139,0.11680000000000001,0.32485,0.4234,0.03285,0.029200000000000004,0.1314,0.018250000000000002,1.2592500000000002,14.056149999999999,0.189786213849659,0.0026530758055681,0.153657704001842,0.0334754340422492,125967000.0
77,Jordan,0.0036500000000000005,0.014600000000000002,8.80745,0.0,12.220199999999998,0.365,0.5694,0.31024999999999997,5.226800000000001,2.41265,0.0803,0.22265,0.53655,1.3797,0.047450000000000006,0.25184999999999996,0.31755,0.0,0.0,0.20440000000000003,0.007300000000000001,1.0512,16.4177,2.76959453132316,0.0360614289727503,2.5455005150295,0.18803258732091,10679000.0
78,Kazakhstan,0.16425,0.14235,20.071350000000002,0.0,9.73455,0.9234499999999999,0.45625,0.36135,8.654150000000001,8.9206,0.10585,0.9782000000000001,0.29565,0.10949999999999999,0.0219,1.64615,0.3066,0.0,0.0,0.22265,0.0219,1.60965,14.596350000000001,1.078688874653,0.0147608370702541,0.943700619261157,0.120227418321589,18732000.0
79,Kenya,0.07665,0.018250000000000002,5.61735,0.0,10.80035,0.13870000000000002,0.40515,0.27740000000000004,2.3068,2.40535,0.0036500000000000005,0.3431,0.1971,3.5624,0.018250000000000002,0.9307499999999999,0.20804999999999998,0.0,0.0,0.05840000000000001,0.018250000000000002,0.45990000000000003,16.60385,0.180492452548199,0.0031404124943954,0.147216410103124,0.03013562995068,53528000.0
80,Kiribati,0.018250000000000002,0.025550000000000003,13.468499999999999,0.0,8.2928,0.21899999999999997,8.69065,0.49275,4.128150000000001,0.32485,0.07665,0.0803,2.23015,0.01095,0.01095,1.4344500000000002,0.036500000000000005,0.0,0.0,0.17155,0.0,0.7409499999999999,13.508650000000001,,,,,125000.0
81,"Korea, North",,,,,,,,,,,,,,,,,,,,,,,,,,,,25779000.0
82,"Korea, South",,,,,,,,,,,,,,,,,,,,,,,,0.120880245649949,0.001819200092698,0.0841582819953265,0.0349027635619243,51781000.0
83,Kuwait,0.0,0.018250000000000002,17.31195,0.0,12.778649999999999,1.9600499999999998,1.17895,0.66795,8.8987,4.8472,0.2847,0.40515,0.34675,1.33955,0.29565,0.6862,0.4526,0.0,0.0,0.2993,0.0036500000000000005,1.971,19.125999999999998,3.21613728416116,0.0199531016840759,3.12890641654232,0.0672777659347687,4691000.0
84,Kyrgyzstan,0.029200000000000004,0.06205000000000001,12.603449999999999,0.0,13.114449999999998,0.46355,0.12410000000000002,0.14600000000000002,4.1975,7.048149999999999,0.06205000000000001,0.71175,0.025550000000000003,1.2409999999999999,0.036500000000000005,1.5001499999999999,0.21899999999999997,0.0,0.0,0.20075,0.0036500000000000005,1.96735,18.541999999999998,1.23075523202912,0.0205641492265696,1.15480740066727,0.0553836821352745,6594000.0
85,Lao People's Democratic Republic,0.03285,0.0657,7.3365,0.0,15.4979,0.20440000000000003,2.7521,1.1972,3.6390500000000006,0.1606,0.09855,0.51465,1.1315,0.58035,0.24820000000000003,0.3285,1.17895,0.03285,0.0,0.007300000000000001,0.0036500000000000005,2.69735,23.0315,0.0005661419497376,0.0,0.0005523336095001,1.38083402375035e-05,7242000.0
86,Latvia,0.4306999999999999,0.5219499999999999,20.30495,0.0,10.1105,1.3359,2.81415,0.3285,7.6285,7.4241,0.10220000000000001,0.58035,0.24820000000000003,0.014600000000000002,0.025550000000000003,1.96735,0.47085000000000005,0.0,0.0036500000000000005,0.22265,0.018250000000000002,1.2811499999999998,15.216849999999999,2.18796004206099,0.0338590956887487,1.52565720294427,0.62844374342797,1902000.0
87,Lebanon,0.025550000000000003,0.0219,7.4095,0.0,11.493849999999998,0.2263,0.83585,0.6059,3.4383,2.69735,0.13870000000000002,0.18615,0.62415,1.4162,0.047450000000000006,0.4818,0.365,0.0,0.0,0.6132,0.007300000000000001,1.4672999999999998,17.2937,2.69432967032967,0.0216703296703297,1.87485714285714,0.797802197802198,6825000.0
88,Lesotho,0.12410000000000002,0.0036500000000000005,4.4603,0.0,15.1986,0.09855,0.20075,0.08395,2.7703499999999996,0.8395,0.04015,0.5475,0.14235,1.9564000000000001,0.09855,0.9161499999999999,0.029200000000000004,0.0,0.0,0.0036500000000000005,0.0,0.33215,18.9289,0.149673202614379,0.0023809523809523,0.0698412698412698,0.0774509803921569,2142000.0
89,Liberia,0.0219,0.007300000000000001,3.5696999999999997,0.0,8.34755,0.12775,0.60225,0.36135,2.4236,0.09490000000000001,0.051100000000000007,0.31755,0.47814999999999996,0.16425,0.0,1.12785,0.014600000000000002,0.018250000000000002,0.0,0.0438,0.0036500000000000005,0.36135,10.99015,0.0351720047449585,0.0016409648082245,0.0277975484381178,0.005733491498616,5058000.0
90,Lithuania,0.4818,0.18980000000000002,28.112299999999998,0.0,11.749349999999998,1.6133000000000002,3.5952499999999996,0.35769999999999996,10.2784,11.931849999999999,0.04015,0.5036999999999999,0.3139,2.0841499999999997,0.1606,0.78475,0.38325000000000004,0.0,0.0036500000000000005,0.2117,0.018250000000000002,0.9855,17.5784,5.15042949176807,0.0568718682891911,2.54216177523264,2.55139584824624,2794000.0
91,Luxembourg,0.45990000000000003,0.18980000000000002,24.597350000000002,0.0036500000000000005,8.113949999999999,1.7921500000000001,3.0660000000000003,0.5986,10.96095,8.21615,0.2555,0.36865000000000003,0.25184999999999996,0.1825,0.12775,0.657,1.9637,0.0,0.0036500000000000005,0.036500000000000005,0.014600000000000002,1.4490500000000002,14.110899999999999,7.34414556962025,0.0783227848101266,6.48386075949367,0.781962025316456,632000.0
92,Madagascar,0.029200000000000004,0.01095,3.358,0.0,9.771049999999999,0.06935000000000001,0.55845,0.27740000000000004,1.6899499999999998,0.72635,0.007300000000000001,0.3066,0.05474999999999999,0.6716,0.04015,1.0877000000000001,0.12045,0.014600000000000002,0.0,0.014600000000000002,0.0,0.2263,12.3151,0.0639702430392546,0.0009425445090462,0.0622151601603409,0.0008125383698674,27691000.0
93,Malawi,0.07665,0.047450000000000006,4.182900000000001,0.0,11.906299999999998,0.11680000000000001,1.0293,0.71175,2.4601,0.1314,0.01095,0.39785000000000004,1.62425,3.31055,0.0219,2.3360000000000003,0.04015,0.0,0.0,0.018250000000000002,0.0,0.58765,20.640749999999997,0.0349398849973863,0.0009984317825405,0.0298379508625196,0.0041035023523261,19130000.0
94,Malaysia,0.047450000000000006,0.036500000000000005,15.768,0.007300000000000001,9.566650000000001,2.0586,6.08455,0.23360000000000003,6.544449999999999,0.87965,0.25184999999999996,0.15695,0.36135,0.6059,0.53655,0.21534999999999996,0.10949999999999999,0.0,0.0,0.08395,0.0036500000000000005,1.022,13.03415,0.351050913638998,0.0014459595497391,0.278121472804368,0.0714834812848906,32781000.0
95,Maldives,0.0219,0.036500000000000005,17.9215,0.0,8.026349999999999,1.2592500000000002,10.78575,0.37960000000000005,2.9455500000000003,2.88715,0.40880000000000005,0.0036500000000000005,0.2263,0.18615,0.3942,0.2555,0.31024999999999997,0.014600000000000002,0.0036500000000000005,0.6278,0.0036500000000000005,1.0512,11.90995,2.55157116451017,0.0088724584103512,2.43068391866913,0.112014787430684,541000.0
96,Mali,0.14965,0.01095,8.464350000000001,0.0,17.1404,0.07300000000000001,0.8212499999999999,0.28105,3.4747999999999997,3.5186,0.029200000000000004,0.5621,0.7519000000000001,2.2264999999999997,0.08395,0.46355,0.07665,0.0,0.0036500000000000005,0.2263,0.0,1.095,22.5278,0.0355686138956101,0.001338205520715,0.0231791022665547,0.0110513061083403,20251000.0
97,Malta,0.21899999999999997,0.05840000000000001,24.440399999999997,0.0,11.6654,1.3651000000000002,3.0806,0.49640000000000006,11.880749999999999,7.811,0.08395,0.2409,0.49275,0.8759999999999999,0.0657,0.59495,0.5256,0.0,0.0,0.3139,0.018250000000000002,2.67545,18.027350000000002,2.47298850574713,0.0419540229885058,2.14137931034483,0.289655172413793,522000.0
98,Mauritania,0.0,0.01095,10.7456,0.0,14.767900000000001,0.2628,0.95265,0.13505,4.215750000000001,4.64645,0.08395,0.657,0.18980000000000002,2.2338,0.007300000000000001,0.13870000000000002,0.34675,0.0,0.0,0.0,0.0036500000000000005,0.48545,18.3887,0.313569892473118,0.007505376344086,0.25058064516129,0.0554838709677419,4650000.0
99,Mauritius,0.14965,0.03285,14.125500000000002,0.0036500000000000005,13.26045,0.6643,2.6645,0.23360000000000003,6.8109,3.71935,0.22995000000000002,0.22265,0.50735,2.11335,0.23725,0.2847,0.24455000000000002,0.0,0.0,0.0657,0.01095,0.8613999999999998,18.198900000000002,0.0416600790513834,0.000790513833992,0.0392094861660079,0.0016600790513834,1265000.0
100,Mexico,0.18980000000000002,0.007300000000000001,15.983350000000002,0.01095,13.20935,1.9491,1.58775,0.61685,7.58105,3.87995,0.0036500000000000005,0.96725,0.47085000000000005,2.12065,0.2409,0.20804999999999998,0.05474999999999999,0.0,0.029200000000000004,0.09855,0.014600000000000002,0.85045,18.10765,1.12462830224114,0.098994459747089,0.848071866783523,0.17756197571053,127792000.0
101,Mongolia,0.14235,0.0657,20.4911,0.0,7.873049999999999,0.46720000000000006,0.06205000000000001,0.051100000000000007,11.9136,5.8765,0.10220000000000001,2.10605,0.05474999999999999,0.0876,0.0036500000000000005,0.4818,0.2409,0.0,0.0,0.014600000000000002,0.01095,0.5183,9.581249999999999,0.0369532877119905,2.9753049687593e-05,0.025438857482892,0.0114846771794109,3361000.0
102,Montenegro,0.1314,0.07300000000000001,25.064549999999997,0.0,11.34785,1.2884499999999999,1.3724,0.7555499999999999,9.54475,12.366200000000001,0.27375,0.41975,0.26644999999999996,1.02565,0.0438,0.41975,0.6789000000000001,0.0,0.0036500000000000005,0.21899999999999997,0.014600000000000002,1.1169,16.2936,7.81173633440515,0.109967845659164,6.23472668810289,1.46704180064309,622000.0
103,Morocco,0.014600000000000002,0.018250000000000002,10.015600000000001,0.0,21.40725,0.7081,2.32505,0.6059,4.70485,1.81405,0.014600000000000002,0.44895,0.05840000000000001,1.1132499999999999,0.2263,0.7153999999999999,0.25184999999999996,0.0,0.0,0.34675,0.0036500000000000005,1.0147,25.7763,1.2265520694259,0.0206525367156208,1.13940253671562,0.0664969959946596,35952000.0
104,Mozambique,0.05840000000000001,0.0,3.2813499999999998,0.0,9.33305,0.20440000000000003,1.21545,0.21534999999999996,1.1315,0.5840000000000001,0.029200000000000004,0.14965,0.23360000000000003,2.8615999999999997,0.0036500000000000005,2.1608,0.10585,0.0,0.0,0.0876,0.0,0.3212,15.4103,0.0603028941795546,0.0005358403388307,0.0535198613874094,0.0062471924533145,31166000.0
105,Myanmar,0.01095,0.06205000000000001,16.30455,0.0,10.90255,0.58035,5.98235,0.27375,7.000699999999999,2.1973,0.05474999999999999,0.4745,1.1096000000000001,3.1317000000000004,0.29565,0.18980000000000002,0.2117,0.0,0.17884999999999998,0.1679,0.0,1.2409999999999999,17.7682,,,,,54704000.0
106,Namibia,0.1752,0.0219,8.31105,0.0036500000000000005,8.85855,0.14600000000000002,1.2519500000000001,0.1971,4.36175,2.09875,0.10585,0.42705,0.21534999999999996,1.8760999999999999,0.15695,2.3068,0.11315,0.0,0.0,0.018250000000000002,0.01095,0.34675,14.380999999999998,0.965958284140102,0.0081857536402991,0.815702479338843,0.14207005116096,2541000.0
107,Nepal,0.0219,0.014600000000000002,4.6209,0.0,15.096400000000001,0.2117,0.3066,0.3285,1.6899499999999998,2.02575,0.014600000000000002,0.3723,0.0876,2.74115,0.6095499999999999,1.3213,0.05474999999999999,0.0438,0.0036500000000000005,0.08395,0.0036500000000000005,1.8760999999999999,22.2796,0.870179357247633,0.0062141618882517,0.843802507000934,0.0201626883584478,29996000.0
108,Netherlands,0.29200000000000004,0.0438,24.9806,0.0036500000000000005,8.32565,1.60965,2.49295,0.71175,10.183499999999999,10.533900000000001,0.0,0.11315,0.14235,0.36135,0.12410000000000002,1.2592500000000002,0.25915,0.0,0.0036500000000000005,0.4526,0.03285,1.24465,13.205699999999998,4.67519322150341,0.0665483483139635,0.0552527623518635,4.55339211083758,17467000.0
109,New Caledonia,0.1971,0.11315,17.6295,0.01095,8.249,1.022,2.36885,0.39785000000000004,9.289250000000001,4.4019,0.7153999999999999,0.4234,0.7336499999999999,0.34675,0.05840000000000001,0.44895,0.27740000000000004,0.0,0.0,0.0657,0.0219,1.0657999999999999,12.58155,,,,,295000.0
110,New Zealand,0.20075,0.10220000000000001,18.9508,0.01095,9.3659,1.1132499999999999,2.4236,0.44165,12.015800000000002,2.9419000000000004,0.0,0.34675,0.85775,0.7957000000000001,0.07665,0.7811,0.22995000000000002,0.0036500000000000005,0.0036500000000000005,0.365,0.007300000000000001,1.1242,14.24595,0.0433527170643674,0.0005013033888109,0.0417485462201724,0.001102867455384,4987000.0
111,Nicaragua,0.0438,0.014600000000000002,8.04825,0.0,11.534,0.5402,0.58765,0.20075,3.6645999999999996,2.8615999999999997,0.17884999999999998,0.37595000000000006,0.47814999999999996,2.9747500000000002,0.0036500000000000005,0.22265,0.04015,0.0,0.0,0.0036500000000000005,0.0036500000000000005,0.41245,16.0965,0.0916616130988478,0.0025015160703456,0.0640539721043056,0.0251061249241965,6596000.0
112,Niger,0.0036500000000000005,0.014600000000000002,4.5552,0.0,13.3298,0.025550000000000003,0.21534999999999996,0.1606,1.87245,2.0768500000000003,0.01095,0.35405,2.4528,7.884,0.09490000000000001,0.15695,0.03285,0.0,0.0,0.0,0.0,1.20815,25.33465,0.0140683781884328,0.0004382157178882,0.0075571540783,0.0060730083922444,24189000.0
113,Nigeria,0.18615,0.0036500000000000005,2.60245,0.0,9.9718,0.25915,0.9709,0.29200000000000004,0.9928000000000001,0.24455000000000002,0.01095,0.1314,1.23005,2.3360000000000003,0.20804999999999998,2.4381999999999997,0.007300000000000001,0.0,0.0,0.09125,0.0,1.03295,17.80835,0.0429741922964975,0.0006277287280488,0.0360788784321335,0.0062675851363151,206140000.0
114,North Macedonia,0.1533,0.03285,12.01945,0.0,10.249199999999998,0.60225,0.58035,0.5402,4.8983,5.34725,0.09490000000000001,0.55845,0.6825500000000001,1.1132499999999999,0.27375,0.9636,0.5328999999999999,0.0,0.0,0.23360000000000003,0.014600000000000002,2.57325,17.42875,4.02610576923077,0.120673076923077,2.97802884615385,0.927403846153846,2080000.0
115,Norway,0.25915,0.25184999999999996,23.546150000000004,0.0,9.636,1.3213,5.39105,0.5438500000000001,8.4388,7.8548,0.8759999999999999,0.28835,0.8906,1.3432,0.0438,0.8395,0.8759999999999999,0.0,0.0,0.29565,0.09125,0.9636,16.66225,0.924503434193429,0.0080935585669203,0.334100612585855,0.582309263040653,5387000.0
116,Oman,0.018250000000000002,0.018250000000000002,15.403,0.0,10.22,0.87965,2.8397,1.50745,5.8801499999999995,5.3582,0.09125,0.42705,0.1752,0.8942500000000001,0.35405,0.39785000000000004,0.23360000000000003,0.0,0.0,0.10949999999999999,0.0036500000000000005,1.6607500000000002,15.6731,2.73428813918948,0.0318056439635052,2.58625079567155,0.116231699554424,4713000.0
117,Pakistan,0.0,0.029200000000000004,10.168899999999999,0.0,10.09225,0.36135,0.20075,0.13870000000000002,2.1681,7.102900000000001,0.01095,0.3066,1.1388,1.4271500000000001,0.1971,0.27375,0.14600000000000002,0.018250000000000002,0.01095,0.051100000000000007,0.05474999999999999,0.4526,14.01235,0.21922784466371,0.0046428894722549,0.198684710781208,0.0159002444102471,220940000.0
118,Panama,0.24820000000000003,0.05840000000000001,15.403,0.0036500000000000005,9.61045,0.5986,1.8031000000000004,0.5256,7.975250000000001,4.2778,0.27740000000000004,0.68985,0.79935,1.2045,0.018250000000000002,0.25915,0.18615,0.0,0.007300000000000001,0.07300000000000001,0.018250000000000002,0.38325000000000004,13.603550000000002,5.83079617090824,0.0948867616156899,4.62124678963343,1.11466261965912,4283000.0
119,Paraguay,0.21899999999999997,0.07665,12.2786,0.0,8.099350000000001,1.20085,0.45625,0.32485,6.945950000000001,2.4528,0.06935000000000001,1.1461,0.63145,1.85055,0.018250000000000002,0.9891500000000001,1.3578000000000001,0.0,0.0,0.0036500000000000005,0.0036500000000000005,0.4453,14.008700000000001,1.49343900758098,0.0311784975878704,1.12993797381116,0.332322536181944,7255000.0
120,Peru,0.13870000000000002,0.0036500000000000005,10.7748,0.0,10.7675,0.8869500000000001,2.6645,0.4015,4.3654,1.9564000000000001,0.0438,0.8979,1.0001,2.1097,0.025550000000000003,2.0805000000000002,0.33215,0.0,0.0,0.025550000000000003,0.007300000000000001,0.9198000000000001,17.8485,3.09266695101146,0.114794053131855,2.89823909334633,0.0796338045332683,32824000.0
121,Philippines,0.0876,0.14600000000000002,9.38415,0.0,10.6507,0.46720000000000006,3.0368000000000004,0.5840000000000001,4.4238,0.7446,0.025550000000000003,0.5694,0.31755,0.27740000000000004,0.036500000000000005,0.28105,0.18615,0.0,0.014600000000000002,0.12045,0.0,0.90885,13.494049999999998,0.434217610717186,0.0084394192423869,0.401433642693533,0.0243445487812668,109581000.0
122,Poland,0.55115,0.37960000000000005,20.2283,0.0,12.435550000000001,0.77015,2.0147999999999997,0.3504,11.83695,5.1757,0.0,0.05474999999999999,0.1971,0.4453,0.04015,1.6279,0.22995000000000002,0.0,0.0,0.12045,0.047450000000000006,1.34685,17.39225,3.40328919933278,0.0754691409507923,2.72696257297748,0.600857485404504,38368000.0
123,Portugal,0.24455000000000002,0.2993,26.542799999999996,0.0,9.89515,0.97455,5.63195,0.7008,12.28225,6.569999999999999,0.036500000000000005,0.78475,0.12775,0.7081,0.036500000000000005,1.0366,0.5183,0.0,0.0036500000000000005,0.27375,0.03285,1.6352000000000002,15.24605,4.10169673330083,0.0679863481228669,3.30246708922477,0.731243295953194,10255000.0
124,Republic of Moldova,0.14965,0.09490000000000001,11.24565,0.0,9.4681,0.85045,1.1826,0.23725,4.60995,4.175599999999999,0.09490000000000001,0.33215,0.047450000000000006,0.1679,0.007300000000000001,0.73,0.11680000000000001,0.0,0.0,0.014600000000000002,0.007300000000000001,0.83585,11.880749999999999,4.10913719943423,0.084978783592645,3.72562942008487,0.298528995756719,3535000.0
125,Romania,0.45625,0.051100000000000007,19.0749,0.0,13.6145,1.63155,0.6132,0.511,7.64675,8.526399999999999,0.09855,0.6059,0.1971,0.46355,0.32485,1.58045,0.32485,0.0,0.01095,0.14965,0.014600000000000002,2.1279500000000002,19.88155,3.30648614936854,0.0823294007587963,2.94353204095421,0.280624707655527,19241000.0
126,Russian Federation,0.2555,0.06205000000000001,20.366999999999997,0.0,12.0523,1.7155,2.4163,0.3066,9.36955,6.0699499999999995,0.03285,0.73,0.27375,0.5621,0.025550000000000003,1.7921500000000001,0.2628,0.0,0.0036500000000000005,0.029200000000000004,0.018250000000000002,1.20085,16.8119,2.14945513279221,0.0387084023362161,1.74021317631344,0.370533554142558,146733000.0
127,Rwanda,0.23725,0.0036500000000000005,3.19375,0.0,3.99675,0.04015,0.9161499999999999,1.6717,1.2994,0.72635,0.007300000000000001,0.2117,0.8906,7.8913,0.029200000000000004,3.3032500000000002,0.0219,0.0,0.0,0.0,0.0,0.37595000000000006,18.42885,0.0653180975911056,0.0007257566399011,0.0509419394688079,0.0136504014823965,12952000.0
128,Saint Kitts and Nevis,0.17884999999999998,0.06205000000000001,17.990850000000002,0.0,6.1539,0.43799999999999994,2.9090499999999997,0.4745,11.048549999999999,2.89445,0.32485,0.6424,0.48545,1.2811499999999998,0.10585,0.39785000000000004,0.06935000000000001,0.0,0.0,0.11680000000000001,0.03285,0.4818,10.1032,0.0592592592592593,0.0,0.0537037037037037,0.0055555555555555,54000.0
129,Saint Lucia,0.2117,0.036500000000000005,19.053,0.0,8.05555,0.365,3.431,0.47814999999999996,11.36975,3.0258499999999997,0.25915,0.8249,0.5402,1.4746000000000001,0.20804999999999998,0.4234,0.1314,0.0,0.0,0.09490000000000001,0.029200000000000004,0.58765,12.5049,0.193956043956044,0.0027472527472527,0.158791208791209,0.0324175824175824,182000.0
130,Saint Vincent and the Grenadines,0.10949999999999999,0.018250000000000002,17.6952,0.0,9.17975,0.4818,1.9199,0.8613999999999998,11.723799999999999,3.15725,0.32485,0.39785000000000004,0.365,1.87245,0.20075,0.7665000000000001,0.22995000000000002,0.0,0.0,0.07300000000000001,0.018250000000000002,0.9453499999999999,14.9431,0.109009009009009,0.0,0.0882882882882883,0.0207207207207207,111000.0
131,Samoa,0.11680000000000001,0.08395,19.34865,0.08395,5.2998,0.25184999999999996,4.61725,1.0621500000000001,12.13625,1.74835,0.18980000000000002,0.42705,2.2484,0.0,0.09855,2.2447500000000002,0.3285,0.0,0.0036500000000000005,0.018250000000000002,0.0036500000000000005,0.3358,11.950100000000003,0.001,0.0,0.001,0.0,200000.0
132,Sao Tome and Principe,0.025550000000000003,0.0219,5.77795,0.0,8.42055,0.07300000000000001,3.16455,1.7666,1.898,0.5767,0.0803,0.0438,1.1935499999999999,0.8395,0.0219,0.6278,0.01095,0.0,0.0,0.0036500000000000005,0.007300000000000001,0.22265,13.2203,0.486666666666667,0.008095238095238,0.463333333333333,0.0152380952380952,210000.0
133,Saudi Arabia,0.0,0.0876,13.508650000000001,0.0,14.4321,0.7153999999999999,1.1096000000000001,0.78475,7.2343,4.088,0.25184999999999996,0.27375,0.1752,1.1680000000000001,0.2628,0.20075,0.28835,0.0,0.0,0.17884999999999998,0.0036500000000000005,0.7008,18.44345,1.03558117633629,0.017779172968808,1.01047629919237,0.0073257041751091,35041000.0
134,Senegal,0.01095,0.007300000000000001,4.74865,0.0,14.096299999999998,0.17155,1.8542,0.10220000000000001,1.9308500000000002,0.47814999999999996,0.018250000000000002,0.31024999999999997,1.022,0.9271,0.06935000000000001,0.27375,0.09125,0.0,0.0,0.0657,0.007300000000000001,0.68985,17.37765,0.115647396082179,0.0024486383182035,0.103768514094601,0.0094302436693741,16744000.0
135,Serbia,0.2555,0.03285,14.6073,0.0,11.592400000000001,1.0147,0.6789000000000001,0.5219499999999999,6.56635,5.70495,0.014600000000000002,0.6059,0.32485,0.59495,0.04015,0.60225,0.3431,0.0,0.0036500000000000005,0.13505,0.0219,1.0585,15.50885,4.88712088543913,0.0467155383067414,0.0,4.84040534713238,6957000.0
136,Sierra Leone,0.014600000000000002,0.0,4.8472,0.0,10.059399999999998,0.14600000000000002,2.6718,0.1825,1.095,0.7737999999999999,0.0438,0.1606,0.9562999999999999,2.06955,0.0803,1.2118,0.05840000000000001,0.0,0.0,0.09490000000000001,0.0036500000000000005,0.7008,15.476,0.0330324683464962,0.0009527391249843,0.0238936943713175,0.0081860348501943,7977000.0
137,Slovakia,0.365,0.44895,13.47215,0.0,5.891100000000001,1.41255,0.9636,0.27740000000000004,6.3437,3.79235,0.06205000000000001,0.511,0.4453,0.3066,0.06935000000000001,0.8066500000000001,0.30295,0.0,0.007300000000000001,0.14600000000000002,0.025550000000000003,0.7081,9.42065,3.37803002563164,0.0411937019406811,2.32863419992677,1.00820212376419,5462000.0
138,Slovenia,0.3942,0.4745,19.7465,0.0,11.1398,1.08405,1.18625,0.57305,9.1907,7.172249999999999,0.13505,0.6351,0.33215,0.4526,0.12775,0.803,0.62415,0.0,0.0036500000000000005,0.35769999999999996,0.025550000000000003,1.2045,16.16585,5.89396100808369,0.129719448407038,4.7963861150737,0.967855444602948,2103000.0
139,Solomon Islands,0.05474999999999999,0.03285,5.7889,0.007300000000000001,5.883800000000001,0.12410000000000002,3.5696999999999997,0.21534999999999996,1.5439500000000002,0.41609999999999997,0.09125,0.09490000000000001,0.77745,2.1389,0.05474999999999999,4.29605,0.0657,0.0,0.0,0.03285,0.0,0.18615,13.797,0.0023776223776223,0.0,0.0006993006993006,0.0009790209790209,715000.0
140,South Africa,0.2847,0.0036500000000000005,12.6144,0.0,15.158450000000002,0.7555499999999999,0.5913,0.13870000000000002,8.47165,1.8031000000000004,0.0,0.9891500000000001,0.7044499999999999,0.37960000000000005,0.0803,0.4745,0.10220000000000001,0.0,0.0,0.018250000000000002,0.0,0.48545,17.830250000000003,1.80097772858389,0.0484453612396861,1.48873180385054,0.263800563493661,59628000.0
141,Spain,0.37960000000000005,0.047450000000000006,24.283450000000002,0.0,8.7965,1.5731499999999998,4.5041,0.5548000000000001,11.9428,5.6867,0.0,0.52925,0.47085000000000005,1.0657999999999999,0.014600000000000002,0.8723500000000001,0.50005,0.0,0.0036500000000000005,0.49275,0.01095,1.6498,14.808050000000001,4.04800041985935,0.106721948147371,0.31568384591162,3.62559462580036,47635000.0
142,Sri Lanka,0.03285,0.0,6.83645,0.0,11.1544,0.47814999999999996,3.52225,0.2555,1.14245,1.50745,0.018250000000000002,0.1825,1.1607,2.0951,0.62415,0.2263,0.30295,0.0,0.0,0.07665,0.0,0.71175,16.6586,0.199917946847791,0.0009481697588549,0.16481287322788,0.0341569038610567,21937000.0
143,Sudan,0.0,0.007300000000000001,7.71245,0.0,11.8114,0.12775,0.11315,0.47814999999999996,2.9455500000000003,4.0734,0.01095,0.44895,0.8833,2.49295,0.0438,0.25184999999999996,0.12410000000000002,0.014600000000000002,0.0,0.0,0.0,0.9562999999999999,17.06375,0.0531733904992132,0.003347852858674,0.0308422084882209,0.0189833291523182,43849000.0
144,Suriname,0.1314,0.007300000000000001,9.0155,0.0,9.1177,0.62415,1.7264500000000003,0.5840000000000001,4.971299999999999,1.5658500000000002,0.2701,0.12410000000000002,0.7482499999999999,0.44895,0.03285,0.38689999999999997,0.1533,0.007300000000000001,0.0,0.025550000000000003,0.01095,1.0657999999999999,12.9794,1.03752066115702,0.0203305785123967,0.953884297520661,0.0633057851239669,605000.0
